Filename,,,,,,,Peak rating value position,,,,,,Mu,Sigma,FminsearchFVAL,ExitFlag,Iterations,,uglified,uglified_orig,auto-uglified,auto-uglified_orig,beautified,beautified_orig,unmodified
1097_uglifier.jpg,5,8,18,28,41,,0,0,0,0,1,,"4,989541","1,548581","0,224549",1,36,,0,0,0,0,1,0,0
1098.jpg,7,17,30,24,22,,0,0,1,0,0,,"3,539653","1,414974","0,213166",1,33,,0,0,0,0,0,1,1
1098_uglifier.jpg,13,15,29,22,21,,0,0,1,0,0,,"3,437064","1,517618","0,246424",1,27,,0,0,0,0,1,0,0
1099.jpg,2,7,17,20,54,,0,0,0,0,1,,"5,451325","1,296454","0,284621",1,42,,0,0,0,0,0,1,1
1099_uglifier.jpg,10,9,25,28,28,,-1,,,,,,"4,068144","1,442434","0,235865",1,30,,0,0,0,0,1,0,0
11.jpg,8,10,19,18,45,,0,0,0,0,1,,"5,130176","1,507608","0,332946",1,40,,0,1,0,0,0,0,1
11_uglifier.jpg,66,16,7,8,3,,1,0,0,0,0,,"1,126459","0,500001","0,235393",1,75,,1,0,0,0,0,0,0
110.jpg,22,22,26,14,16,,0,0,1,0,0,,"2,51546","1,645092","0,272172",1,29,,0,1,0,0,0,0,1
110_uglifier.jpg,38,23,14,11,14,,1,0,0,0,0,,"1,221658","1,532818","0,331022",1,38,,1,0,0,0,0,0,0
1100.jpg,4,5,14,19,58,,0,0,0,0,1,,"5,443692","1,12392","0,270914",1,38,,0,0,0,0,0,1,1
1100_uglifier.jpg,8,6,11,31,44,,0,0,0,0,1,,"4,795306","1,10418","0,231805",1,37,,0,0,0,0,1,0,0
1101.jpg,8,11,35,17,29,,0,0,1,0,0,,"3,677371","1,330727","0,329177",1,27,,0,0,0,0,0,1,1
1101_uglifier.jpg,15,27,24,14,20,,0,1,0,0,0,,"2,764019","1,535798","0,287899",1,27,,0,0,0,0,1,0,0
1102.jpg,22,22,31,13,12,,0,0,1,0,0,,"2,496311","1,40875","0,257277",1,29,,0,0,0,0,0,1,1
1102_uglifier.jpg,33,23,22,11,11,,1,0,0,0,0,,"1,624882","1,658225","0,282977",1,32,,0,0,0,0,1,0,0
1103.jpg,46,22,14,10,8,,1,0,0,0,0,,"0,804427","1,414672","0,297881",1,34,,0,0,0,0,0,1,1
1103_uglifier.jpg,42,21,19,9,9,,1,0,0,0,0,,"1,026821","1,54037","0,306379",1,34,,0,0,0,0,1,0,0
1104.jpg,19,29,19,13,20,,0,1,0,0,0,,"2,468376","1,576907","0,316985",1,28,,0,0,0,0,0,1,1
1104_uglifier.jpg,23,25,26,12,14,,0,0,1,0,0,,"2,308796","1,548125","0,257452",1,29,,0,0,0,0,1,0,0
1105.jpg,2,10,23,23,42,,0,0,0,0,1,,"4,845578","1,502686","0,278421",1,36,,0,0,0,0,0,1,1
1105_uglifier.jpg,4,13,23,31,29,,0,0,0,1,0,,"4,243829","1,575289","0,178012",1,36,,0,0,0,0,1,0,0
1106_uglifier.jpg,42,24,19,9,6,,1,0,0,0,0,,"0,993864","1,55441","0,266852",1,34,,0,0,0,0,1,0,0
1107.jpg,8,12,23,25,32,,0,0,0,0,1,,"4,348865","1,663408","0,247008",1,34,,0,0,0,0,0,0,1
1108.jpg,7,7,22,24,40,,0,0,0,0,1,,"4,78384","1,498711","0,270914",1,37,,0,0,0,0,0,1,1
1108_uglifier.jpg,27,16,24,14,19,,1,0,0,0,0,,"2,506121","1,733175","0,346382",1,32,,0,0,0,0,1,0,0
1109.jpg,14,25,24,17,20,,0,1,0,0,0,,"2,966626","1,625651","0,267905",1,31,,0,0,0,0,0,1,1
1109_uglifier.jpg,29,17,27,15,12,,1,0,0,0,0,,"2,253785","1,622793","0,314628",1,28,,0,0,0,0,1,0,0
111.jpg,4,6,18,31,41,,0,0,0,0,1,,"4,890999","1,440722","0,192583",1,37,,0,1,0,0,0,0,1
111_uglifier.jpg,23,20,24,8,25,,0,0,0,0,1,,"2,583464","1,629596","0,379469",1,28,,1,0,0,0,0,0,0
1110.jpg,20,20,25,13,22,,0,0,1,0,0,,"2,830268","1,681154","0,3201",1,28,,0,0,0,0,0,1,1
1110_uglifier.jpg,26,23,24,15,12,,1,0,0,0,0,,"2,161157","1,739813","0,255986",1,33,,0,0,0,0,1,0,0
1111.jpg,31,24,24,11,10,,1,0,0,0,0,,"1,778554","1,617612","0,263074",1,29,,0,0,0,0,0,1,1
1111_uglifier.jpg,40,25,18,9,8,,1,0,0,0,0,,"1,090854","1,560706","0,266201",1,33,,0,0,0,0,1,0,0
1112.jpg,22,33,20,11,14,,0,1,0,0,0,,"2,123894","1,317638","0,268383",1,33,,0,0,0,0,0,1,1
1112_uglifier.jpg,27,31,27,7,8,,0,1,0,0,0,,"2,000638","1,249135","0,213277",1,27,,0,0,0,0,1,0,0
1113.jpg,22,22,27,17,12,,0,0,1,0,0,,"2,511346","1,635938","0,237373",1,33,,0,0,0,0,0,1,1
1113_uglifier.jpg,35,28,18,11,8,,1,0,0,0,0,,"1,342252","1,625795","0,242987",1,36,,0,0,0,0,1,0,0
1114.jpg,5,17,19,30,29,,0,0,0,1,0,,"4,187418","1,55956","0,234339",1,33,,0,0,0,0,0,1,1
1114_uglifier.jpg,41,23,18,13,5,,1,0,0,0,0,,"1,040953","1,609291","0,284445",1,41,,0,0,0,0,1,0,0
1115.jpg,11,11,17,23,38,,0,0,0,0,1,,"4,786563","1,613016","0,302237",1,35,,0,0,0,0,0,1,1
1115_uglifier.jpg,42,22,12,12,12,,1,0,0,0,0,,"1,00218","1,434365","0,333142",1,40,,0,0,0,0,1,0,0
1116.jpg,10,11,22,20,37,,0,0,0,0,1,,"4,582302","1,63277","0,312967",1,34,,0,0,0,0,0,1,1
1116_uglifier.jpg,42,28,12,10,8,,1,0,0,0,0,,"1,091069","1,336637","0,264405",1,36,,0,0,0,0,1,0,0
1117.jpg,1,7,20,24,48,,0,0,0,0,1,,"5,191466","1,418915","0,261344",1,37,,0,0,0,0,0,1,1
1117_uglifier.jpg,37,19,19,10,15,,1,0,0,0,0,,"1,39146","1,621817","0,350695",1,38,,0,0,0,0,1,0,0
1118_uglifier.jpg,40,27,16,10,7,,1,0,0,0,0,,"1,063165","1,548516","0,251737",1,37,,0,0,0,0,1,0,0
1119.jpg,45,25,10,6,14,,1,0,0,0,0,,"1,112304","1,084119","0,308881",1,39,,0,0,0,0,0,1,1
1119_uglifier.jpg,62,19,6,7,6,,1,0,0,0,0,,"1,187383","0,500001","0,239519",1,73,,0,0,0,0,1,0,0
112.jpg,5,7,11,23,54,,0,0,0,0,1,,"5,312831","1,164806","0,250541",1,37,,0,0,0,0,0,0,1
1120_uglifier.jpg,34,24,19,13,10,,1,0,0,0,0,,"1,468827","1,720901","0,27911",1,33,,0,0,0,0,1,0,0
1121.jpg,0,2,14,26,58,,0,0,0,0,1,,"5,437211","1,197487","0,20429",1,46,,0,0,0,0,0,1,1
1121_uglifier.jpg,29,21,20,18,12,,1,0,0,0,0,,"2,045204","1,80919","0,29605",1,34,,0,0,0,0,1,0,0
1122.jpg,7,6,20,24,43,,0,0,0,0,1,,"4,971006","1,458811","0,270553",1,38,,0,0,0,0,0,1,1
1122_uglifier.jpg,48,22,14,11,5,,1,0,0,0,0,,"0,71167","1,403618","0,289292",1,33,,0,0,0,0,1,0,0
1123.jpg,9,11,18,24,38,,0,0,0,0,1,,"4,803566","1,631576","0,280743",1,37,,0,0,0,0,0,1,1
1123_uglifier.jpg,40,18,23,7,12,,1,0,0,0,0,,"1,280728","1,516249","0,34731",1,31,,0,0,0,0,1,0,0
1124.jpg,4,11,27,27,31,,0,0,0,0,1,,"4,156249","1,4386","0,22283",1,34,,0,0,0,0,0,1,1
1124_uglifier.jpg,47,19,20,9,5,,1,0,0,0,0,,"0,795113","1,467633","0,315507",1,37,,0,0,0,0,1,0,0
1125.jpg,2,4,13,17,64,,0,0,0,0,1,,"5,313395","0,884617","0,256305",1,44,,0,0,0,0,0,1,1
1125_uglifier.jpg,34,19,22,11,14,,1,0,0,0,0,,"1,67671","1,667323","0,333362",1,30,,0,0,0,0,1,0,0
1126.jpg,1,4,14,25,56,,0,0,0,0,1,,"5,467438","1,257747","0,217685",1,45,,0,0,0,0,0,1,1
1126_uglifier.jpg,9,3,19,22,47,,0,0,0,0,1,,"5,093643","1,325779","0,29632",1,39,,0,0,0,0,1,0,0
1127.jpg,16,13,25,20,26,,0,0,0,0,1,,"3,680396","1,680733","0,302717",1,31,,0,0,0,0,0,1,1
1127_uglifier.jpg,17,17,31,17,18,,0,0,1,0,0,,"3,029058","1,469113","0,274512",1,31,,0,0,0,0,1,0,0
1128.jpg,5,8,12,29,46,,0,0,0,0,1,,"5,04337","1,285875","0,226916",1,38,,0,0,0,0,0,1,1
1128_uglifier.jpg,12,13,21,23,31,,0,0,0,0,1,,"4,24728","1,736159","0,283522",1,35,,0,0,0,0,1,0,0
1129.jpg,3,1,13,14,69,,0,0,0,0,1,,"4,918328","0,5","0,246815",1,55,,0,0,0,0,0,1,1
1129_uglifier.jpg,9,7,16,17,51,,0,0,0,0,1,,"5,339832","1,273731","0,330661",1,37,,0,0,0,0,1,0,0
113.jpg,24,20,32,10,14,,0,0,1,0,0,,"2,441624","1,384756","0,302158",1,29,,0,1,0,0,0,0,1
113_uglifier.jpg,36,26,15,10,13,,1,0,0,0,0,,"1,345934","1,50793","0,301075",1,35,,1,0,0,0,0,0,0
1130.jpg,7,14,29,21,29,,-1,,,,,,"3,869969","1,493593","0,273184",1,31,,0,0,0,0,0,1,1
1130_uglifier.jpg,15,13,21,24,27,,0,0,0,0,1,,"3,952647","1,732406","0,286505",1,33,,0,0,0,0,1,0,0
1131.jpg,12,10,27,23,28,,0,0,0,0,1,,"3,937177","1,515817","0,277083",1,29,,0,0,0,0,0,1,1
1131_uglifier.jpg,12,5,17,29,37,,0,0,0,0,1,,"4,584265","1,281481","0,269678",1,35,,0,0,0,0,1,0,0
1132.jpg,21,21,23,13,22,,0,0,1,0,0,,"2,736624","1,72594","0,324473",1,32,,0,0,0,0,0,0,1
1133.jpg,28,23,16,15,18,,1,0,0,0,0,,"2,061991","1,791472","0,335841",1,31,,0,0,0,0,0,0,1
1134.jpg,4,11,16,27,42,,0,0,0,0,1,,"5,054702","1,552892","0,244098",1,39,,0,0,0,0,0,1,1
1134_uglifier.jpg,8,8,18,30,36,,0,0,0,0,1,,"4,621383","1,44814","0,229322",1,36,,0,0,0,0,1,0,0
1135.jpg,20,16,24,21,19,,0,0,1,0,0,,"3,131955","1,748913","0,285388",1,30,,0,0,0,0,0,1,1
1135_uglifier.jpg,15,21,28,17,19,,0,0,1,0,0,,"3,013197","1,572419","0,255295",1,29,,0,0,0,0,1,0,0
1136.jpg,20,23,31,13,13,,0,0,1,0,0,,"2,561149","1,386388","0,249839",1,27,,0,0,0,0,0,1,1
1136_uglifier.jpg,14,15,29,22,20,,0,0,1,0,0,,"3,37765","1,516549","0,248062",1,28,,0,0,0,0,1,0,0
1137.jpg,22,25,23,18,12,,0,1,0,0,0,,"2,355236","1,853611","0,226439",1,34,,0,0,0,0,0,1,1
1137_uglifier.jpg,21,20,18,21,20,,-1,,,,,,"2,986885","1,876852","0,308436",1,34,,0,0,0,0,1,0,0
1138.jpg,31,34,21,7,7,,0,1,0,0,0,,"1,736967","1,249209","0,196745",1,29,,0,0,0,0,0,1,1
1138_uglifier.jpg,28,18,24,15,15,,1,0,0,0,0,,"2,276128","1,730764","0,315128",1,31,,0,0,0,0,1,0,0
1139.jpg,16,16,27,20,21,,0,0,1,0,0,,"3,311223","1,646661","0,268598",1,31,,0,0,0,0,0,0,1
114.jpg,45,29,13,7,6,,1,0,0,0,0,,"0,987347","1,30648","0,227136",1,34,,0,1,0,0,0,0,1
114_uglifier.jpg,47,27,17,4,5,,1,0,0,0,0,,"0,869912","1,360401","0,229415",1,38,,1,0,0,0,0,0,0
1140.jpg,21,22,33,11,13,,0,0,1,0,0,,"2,533744","1,308764","0,272357",1,25,,0,0,0,0,0,1,1
1140_uglifier.jpg,14,14,20,22,30,,0,0,0,0,1,,"4,120998","1,773953","0,301633",1,34,,0,0,0,0,1,0,0
1141.jpg,8,15,32,16,29,,0,0,1,0,0,,"3,643262","1,435687","0,32206",1,31,,0,0,0,0,0,0,1
1142.jpg,8,18,30,19,25,,0,0,1,0,0,,"3,508077","1,463928","0,270567",1,28,,0,0,0,0,0,1,1
1142_uglifier.jpg,8,13,31,18,30,,0,0,1,0,0,,"3,813591","1,456669","0,310174",1,28,,0,0,0,0,1,0,0
1143.jpg,10,14,26,21,29,,0,0,0,0,1,,"3,940409","1,629304","0,276007",1,34,,0,0,0,0,0,1,1
1143_uglifier.jpg,19,14,23,18,26,,0,0,0,0,1,,"3,522297","1,758917","0,3318",1,31,,0,0,0,0,1,0,0
1144.jpg,14,12,23,18,33,,0,0,0,0,1,,"4,183204","1,683529","0,335994",1,33,,0,0,0,0,0,1,1
1144_uglifier.jpg,13,15,15,21,36,,0,0,0,0,1,,"4,60854","1,704083","0,339793",1,34,,0,0,0,0,1,0,0
1145.jpg,4,5,18,23,50,,0,0,0,0,1,,"5,298193","1,367532","0,263627",1,42,,0,0,0,0,0,1,1
1145_uglifier.jpg,10,17,15,20,38,,0,0,0,0,1,,"4,722187","1,685514","0,343306",1,37,,0,0,0,0,1,0,0
1146.jpg,27,27,21,15,10,,-1,,,,,,"1,899528","1,777023","0,235366",1,34,,0,0,0,0,0,1,1
1146_uglifier.jpg,26,30,16,11,17,,0,1,0,0,0,,"1,938644","1,474621","0,314234",1,34,,0,0,0,0,1,0,0
1147.jpg,29,15,19,11,26,,1,0,0,0,0,,"2,52333","1,789285","0,423563",1,27,,0,0,0,0,0,1,1
1147_uglifier.jpg,25,20,19,13,23,,1,0,0,0,0,,"2,545555","1,80077","0,360984",1,29,,0,0,0,0,1,0,0
1149.jpg,17,19,21,15,28,,0,0,0,0,1,,"3,433418","1,793751","0,346852",1,28,,0,0,0,0,0,0,1
115.jpg,26,17,25,16,16,,1,0,0,0,0,,"2,511698","1,715679","0,313544",1,29,,0,1,0,0,0,0,1
115_uglifier.jpg,38,29,16,10,7,,1,0,0,0,0,,"1,199863","1,519476","0,23863",1,35,,1,0,0,0,0,0,0
1150.jpg,3,7,12,30,48,,0,0,0,0,1,,"5,11027","1,274909","0,202806",1,39,,0,0,0,0,0,1,1
1150_uglifier.jpg,13,6,14,22,45,,0,0,0,0,1,,"5,028749","1,279879","0,318343",1,40,,0,0,0,0,1,0,0
1151.jpg,13,17,21,22,27,,0,0,0,0,1,,"3,856291","1,827384","0,279598",1,32,,0,0,0,0,0,1,1
1151_uglifier.jpg,13,5,28,22,32,,0,0,0,0,1,,"4,142956","1,396532","0,318844",1,33,,0,0,0,0,1,0,0
1152.jpg,9,16,19,18,38,,0,0,0,0,1,,"4,626599","1,693704","0,340891",1,35,,0,0,0,0,0,0,1
1153.jpg,15,14,27,16,28,,0,0,0,0,1,,"3,622701","1,63562","0,330293",1,33,,0,0,0,0,0,1,1
1153_uglifier.jpg,11,13,23,16,37,,0,0,0,0,1,,"4,437045","1,657416","0,352825",1,32,,0,0,0,0,1,0,0
1154.jpg,8,18,23,15,36,,0,0,0,0,1,,"4,231115","1,667701","0,35827",1,36,,0,0,0,0,0,1,1
1154_uglifier.jpg,14,14,16,17,39,,0,0,0,0,1,,"4,755769","1,661262","0,373826",1,33,,0,0,0,0,1,0,0
1155.jpg,11,8,17,22,42,,0,0,0,0,1,,"4,971045","1,478137","0,308276",1,38,,0,0,0,0,0,1,1
1155_uglifier.jpg,18,13,19,22,28,,0,0,0,0,1,,"3,923493","1,763412","0,327677",1,30,,0,0,0,0,1,0,0
1156.jpg,17,15,30,16,22,,0,0,1,0,0,,"3,201863","1,531077","0,307768",1,27,,0,0,0,0,0,1,1
1156_uglifier.jpg,14,17,24,16,29,,0,0,0,0,1,,"3,673299","1,722945","0,328678",1,30,,0,0,0,0,1,0,0
1157.jpg,7,15,31,16,31,,-1,,,,,,"3,782621","1,469201","0,328998",1,30,,0,0,0,0,0,1,1
1157_uglifier.jpg,13,21,29,14,23,,0,0,1,0,0,,"3,106812","1,501718","0,299547",1,30,,0,0,0,0,1,0,0
1158.jpg,3,8,21,30,38,,0,0,0,0,1,,"4,74558","1,517069","0,197134",1,34,,0,0,0,0,0,1,1
1158_uglifier.jpg,14,15,21,26,24,,0,0,0,1,0,,"3,800122","1,748612","0,259903",1,33,,0,0,0,0,1,0,0
1159_uglifier.jpg,12,20,23,17,28,,0,0,0,0,1,,"3,61127","1,725106","0,3129",1,32,,0,0,0,0,1,0,0
116.jpg,3,8,9,25,55,,0,0,0,0,1,,"5,21839","1,078392","0,230313",1,43,,0,0,0,0,0,0,1
1160.jpg,21,14,37,18,10,,0,0,1,0,0,,"2,900991","1,192252","0,298876",1,26,,0,0,0,0,0,1,1
1160_uglifier.jpg,10,19,27,24,20,,0,0,1,0,0,,"3,447466","1,620895","0,201337",1,31,,0,0,0,0,1,0,0
1161.jpg,15,11,27,18,29,,0,0,0,0,1,,"3,824288","1,59589","0,328168",1,32,,0,0,0,0,0,1,1
1161_uglifier.jpg,20,16,24,18,22,,0,0,1,0,0,,"3,170423","1,763165","0,309232",1,28,,0,0,0,0,1,0,0
1162.jpg,27,23,30,9,11,,0,0,1,0,0,,"2,167056","1,395128","0,277453",1,32,,0,0,0,0,0,0,1
1163.jpg,11,12,23,20,34,,0,0,0,0,1,,"4,338528","1,664548","0,308633",1,36,,0,0,0,0,0,1,1
1163_uglifier.jpg,19,16,28,13,24,,0,0,1,0,0,,"3,098477","1,611819","0,340234",1,27,,0,0,0,0,1,0,0
1164.jpg,6,9,24,27,34,,0,0,0,0,1,,"4,428812","1,514055","0,230746",1,33,,0,0,0,0,0,1,1
1164_uglifier.jpg,11,20,24,23,22,,0,0,1,0,0,,"3,515232","1,761398","0,230376",1,32,,0,0,0,0,1,0,0
1165.jpg,5,17,29,16,33,,0,0,0,0,1,,"3,918764","1,512474","0,335632",1,33,,0,0,0,0,0,1,1
1165_uglifier.jpg,8,15,22,24,31,,0,0,0,0,1,,"4,266999","1,738643","0,255527",1,37,,0,0,0,0,1,0,0
1166.jpg,6,12,25,28,29,,0,0,0,0,1,,"4,156171","1,558525","0,204657",1,35,,0,0,0,0,0,1,1
1166_uglifier.jpg,19,13,23,23,22,,-1,,,,,,"3,492999","1,697673","0,300271",1,31,,0,0,0,0,1,0,0
1167_uglifier.jpg,22,21,14,18,25,,0,0,0,0,1,,"3,049089","1,871087","0,37048",1,29,,0,0,0,0,1,0,0
1168.jpg,15,16,27,16,26,,0,0,1,0,0,,"3,448674","1,64256","0,315525",1,30,,0,0,0,0,0,1,1
1168_uglifier.jpg,23,20,20,22,15,,1,0,0,0,0,,"2,693622","1,82376","0,287317",1,35,,0,0,0,0,1,0,0
1169.jpg,5,5,7,25,58,,0,0,0,0,1,,"5,111766","0,917079","0,2097",1,34,,0,0,0,0,0,1,1
1169_uglifier.jpg,11,5,12,31,41,,0,0,0,0,1,,"4,678072","1,088598","0,255912",1,30,,0,0,0,0,1,0,0
117.jpg,23,21,28,16,12,,0,0,1,0,0,,"2,490631","1,581288","0,252751",1,29,,0,1,0,0,0,0,1
117_uglifier.jpg,34,19,26,10,11,,1,0,0,0,0,,"1,752583","1,572907","0,320418",1,32,,1,0,0,0,0,0,0
1170.jpg,5,3,20,23,49,,0,0,0,0,1,,"5,175926","1,33616","0,274097",1,36,,0,0,0,0,0,1,1
1170_uglifier.jpg,11,5,14,30,40,,0,0,0,0,1,,"4,687319","1,185584","0,258629",1,34,,0,0,0,0,1,0,0
1171.jpg,10,11,22,25,32,,0,0,0,0,1,,"4,359524","1,653914","0,259584",1,36,,0,0,0,0,0,1,1
1171_uglifier.jpg,18,10,24,26,22,,0,0,0,1,0,,"3,668994","1,516676","0,297154",1,28,,0,0,0,0,1,0,0
1172.jpg,1,4,4,23,68,,0,0,0,0,1,,"4,831869","0,500002","0,151607",1,56,,0,0,0,0,0,1,1
1172_uglifier.jpg,10,3,10,27,50,,0,0,0,0,1,,"4,969525","1,024649","0,249404",1,32,,0,0,0,0,1,0,0
1173.jpg,3,6,17,25,49,,0,0,0,0,1,,"5,300428","1,410097","0,241766",1,45,,0,0,0,0,0,1,1
1173_uglifier.jpg,8,6,15,26,45,,0,0,0,0,1,,"5,059705","1,356515","0,255877",1,40,,0,0,0,0,1,0,0
1174.jpg,11,4,20,26,39,,0,0,0,0,1,,"4,681377","1,357421","0,279193",1,35,,0,0,0,0,0,1,1
1174_uglifier.jpg,17,7,24,24,28,,0,0,0,0,1,,"4,005612","1,483256","0,317353",1,28,,0,0,0,0,1,0,0
1175.jpg,6,8,23,25,38,,0,0,0,0,1,,"4,660522","1,516206","0,256192",1,38,,0,0,0,0,0,1,1
1175_uglifier.jpg,11,6,22,19,42,,0,0,0,0,1,,"4,864012","1,470602","0,335445",1,50,,0,0,0,0,1,0,0
1176.jpg,10,18,25,19,28,,0,0,0,0,1,,"3,749255","1,672714","0,287712",1,32,,0,0,0,0,0,1,1
1176_uglifier.jpg,16,10,20,20,34,,0,0,0,0,1,,"4,380458","1,650661","0,342509",1,34,,0,0,0,0,1,0,0
1177.jpg,7,7,18,22,46,,0,0,0,0,1,,"5,168081","1,443838","0,286522",1,42,,0,0,0,0,0,1,1
1177_uglifier.jpg,10,8,20,24,38,,0,0,0,0,1,,"4,724661","1,542354","0,282114",1,39,,0,0,0,0,1,0,0
1178.jpg,10,18,20,28,24,,0,0,0,1,0,,"3,846766","1,69675","0,239632",1,34,,0,0,0,0,0,1,1
1178_uglifier.jpg,12,17,19,21,31,,0,0,0,0,1,,"4,141228","1,798426","0,306973",1,37,,0,0,0,0,1,0,0
1179.jpg,15,18,21,20,26,,0,0,0,0,1,,"3,628358","1,834592","0,296437",1,34,,0,0,0,0,0,1,1
1179_uglifier.jpg,19,18,26,15,22,,0,0,1,0,0,,"3,021074","1,684594","0,309852",1,30,,0,0,0,0,1,0,0
118.jpg,30,24,23,7,16,,1,0,0,0,0,,"1,854566","1,495518","0,313522",1,33,,0,1,0,0,0,0,1
118_uglifier.jpg,34,35,10,8,13,,0,1,0,0,0,,"1,588398","0,946708","0,282963",1,44,,1,0,0,0,0,0,0
1180.jpg,8,9,23,22,38,,0,0,0,0,1,,"4,647725","1,561311","0,289918",1,33,,0,0,0,0,0,1,1
1180_uglifier.jpg,12,8,27,14,39,,0,0,0,0,1,,"4,485265","1,532737","0,385306",1,35,,0,0,0,0,1,0,0
1181.jpg,15,16,22,19,28,,0,0,0,0,1,,"3,769033","1,788762","0,310699",1,31,,0,0,0,0,0,1,1
1181_uglifier.jpg,14,15,27,17,27,,-1,,,,,,"3,59285","1,635753","0,311733",1,31,,0,0,0,0,1,0,0
1182_uglifier.jpg,31,21,23,16,9,,1,0,0,0,0,,"1,883398","1,71448","0,283322",1,31,,0,0,0,0,1,0,0
1183.jpg,5,11,25,22,37,,0,0,0,0,1,,"4,509083","1,546725","0,283313",1,34,,0,0,0,0,0,1,1
1183_uglifier.jpg,6,18,27,23,26,,0,0,1,0,0,,"3,741962","1,535933","0,240658",1,34,,0,0,0,0,1,0,0
1184.jpg,7,22,25,14,32,,0,0,0,0,1,,"3,728081","1,598445","0,355676",1,32,,0,0,0,0,0,1,1
1184_uglifier.jpg,13,19,22,18,28,,0,0,0,0,1,,"3,681088","1,772397","0,309543",1,31,,0,0,0,0,1,0,0
1185.jpg,17,29,26,9,19,,0,1,0,0,0,,"2,465289","1,31335","0,300267",1,32,,0,0,0,0,0,1,1
1185_uglifier.jpg,26,24,17,16,17,,1,0,0,0,0,,"2,18894","1,805373","0,313603",1,32,,0,0,0,0,1,0,0
1186.jpg,36,30,18,8,8,,1,0,0,0,0,,"1,378631","1,448097","0,229322",1,32,,0,0,0,0,0,1,1
1186_uglifier.jpg,28,23,22,16,11,,1,0,0,0,0,,"1,99635","1,794513","0,263734",1,32,,0,0,0,0,1,0,0
1187.jpg,23,19,25,15,18,,0,0,1,0,0,,"2,636534","1,719882","0,300031",1,32,,0,0,0,0,0,0,1
1188.jpg,8,9,28,22,33,,0,0,0,0,1,,"4,190458","1,470304","0,28683",1,31,,0,0,0,0,0,1,1
1188_uglifier.jpg,9,12,31,16,32,,0,0,0,0,1,,"3,89077","1,478669","0,338814",1,30,,0,0,0,0,1,0,0
1189.jpg,1,13,7,33,46,,0,0,0,0,1,,"4,712978","0,90524","0,246656",1,34,,0,0,0,0,0,1,1
1189_uglifier.jpg,7,12,19,22,40,,0,0,0,0,1,,"4,885511","1,626534","0,292635",1,34,,0,0,0,0,1,0,0
119_uglifier.jpg,22,19,30,19,10,,0,0,1,0,0,,"2,66713","1,466786","0,254089",1,32,,1,0,0,0,0,0,0
1190.jpg,4,16,27,24,29,,0,0,0,0,1,,"3,954966","1,503139","0,244697",1,31,,0,0,0,0,0,1,1
1190_uglifier.jpg,13,14,26,25,22,,0,0,1,0,0,,"3,62605","1,598579","0,238183",1,29,,0,0,0,0,1,0,0
1191_uglifier.jpg,16,22,28,14,20,,0,0,1,0,0,,"2,888885","1,535288","0,282461",1,31,,0,0,0,0,1,0,0
1192.jpg,5,19,28,27,21,,0,0,1,0,0,,"3,57021","1,414455","0,188903",1,33,,0,0,0,0,0,1,1
1192_uglifier.jpg,11,19,33,24,13,,0,0,1,0,0,,"3,147492","1,26539","0,182118",1,26,,0,0,0,0,1,0,0
1193.jpg,15,26,26,14,19,,-1,,,,,,"2,770263","1,501754","0,273745",1,27,,0,0,0,0,0,1,1
1193_uglifier.jpg,14,20,23,18,25,,0,0,0,0,1,,"3,422357","1,763293","0,292906",1,33,,0,0,0,0,1,0,0
1194.jpg,5,11,17,25,42,,0,0,0,0,1,,"5,055635","1,577762","0,261361",1,34,,0,0,0,0,0,1,1
1194_uglifier.jpg,9,10,22,20,39,,0,0,0,0,1,,"4,717004","1,59195","0,312927",1,36,,0,0,0,0,1,0,0
1195_uglifier.jpg,21,20,23,16,20,,0,0,1,0,0,,"2,802354","1,789748","0,298867",1,33,,0,0,0,0,1,0,0
1196.jpg,4,2,6,30,58,,0,0,0,0,1,,"4,978223","0,858844","0,160092",1,35,,0,0,0,0,0,1,1
1196_uglifier.jpg,10,6,9,33,42,,0,0,0,0,1,,"4,638044","0,949637","0,245751",1,34,,0,0,0,0,1,0,0
1197.jpg,7,10,23,21,39,,0,0,0,0,1,,"4,698493","1,573296","0,297879",1,31,,0,0,0,0,0,1,1
1197_uglifier.jpg,14,13,20,24,29,,0,0,0,0,1,,"4,120953","1,73971","0,288321",1,34,,0,0,0,0,1,0,0
1198.jpg,4,8,31,22,35,,0,0,0,0,1,,"4,203056","1,365367","0,298182",1,31,,0,0,0,0,0,1,1
1198_uglifier.jpg,6,9,27,32,26,,0,0,0,1,0,,"3,964812","1,271169","0,183863",1,28,,0,0,0,0,1,0,0
1199.jpg,2,2,10,28,58,,0,0,0,0,1,,"5,381568","1,150721","0,169889",1,41,,0,0,0,0,0,1,1
1199_uglifier.jpg,3,3,14,26,54,,0,0,0,0,1,,"5,380697","1,26414","0,213803",1,42,,0,0,0,0,1,0,0
12.jpg,1,3,21,27,48,,0,0,0,0,1,,"5,046106","1,316021","0,238338",1,37,,0,1,0,0,0,0,1
12_uglifier.jpg,37,21,16,15,11,,1,0,0,0,0,,"1,315933","1,69674","0,327581",1,32,,1,0,0,0,0,0,0
120.jpg,0,0,6,28,66,,0,0,0,0,1,,"5,355709","0,970966","0,122986",1,52,,0,0,0,0,0,0,1
1200.jpg,2,6,16,27,49,,0,0,0,0,1,,"5,319702","1,42079","0,218861",1,44,,0,0,0,0,0,1,1
